SONG	confidence	% bars in 4	category	beats score	downbeats score	backup beats score	backup downbeats score	BPM	Time Signature	Genre	Metadata											
0785_littleliesnow	2.733331028	100	A	97.77070064	98.71794872	97.45627981	97.4522293	118	4|4	Pop												
0786_livelikeweredying	2.213762291	100	A	36.74121406	36.70886076	60.06389776	60.75949367	92	4|4	Pop												
0787_liveyourlife	1.614659392	98.96907216	B	91.05263158	90.52631579	7.838983051	0	80	4|4	Hip-Hop												
0788_livingonmyown	2.038396697	100	A	96.14512472	96.36363636	97.80600462	97.68518519	129	4|4	Pop												
0789_livingroom	2.728901836	100	A	81.22977346	19.48051948	0	0	114	4|4	Pop												
0790_locapeople	2.486488712	100	A	99.84423676	99.37888199	0	0	128	4|4	Dance/Electronic												
0791_lollipop	3.850885012	100	A	96.98996656	98.66666667	0	0	74	4|4	Hip-Hop												
0792_lovedrunk	1.739757622	100	A	97.13193117	97.69230769	94.07407407	94.11764706	150	4|4	Pop												
0793_lovegame	2.871330846	100	A	100	100	100	99.45652174	105	4|4	Pop												
0794_lovegamedave	2.3556414	100	A	97.2027972	98.13084112	97.43589744	75.23364486	127	4|4	Pop												
0795_lovegamestereoclub	2.304003758	100	A	99.36842105	100	99.15966387	0	130	4|4	Dance/Electronic												
0796_loveinthisclub	2.244205567	100	A	99.05660377	98.92473118	99.73045822	98.92473118	135	4|4	Pop												
0797_loveisgone	2.314444079	100	A	99.86648865	0	100	0	128	4|4	Pop												
0798_lovelikethis	2.506557449	100	A	98.90909091	98.54014599	98.91304348	0	77	4|4	Pop												
0799_lovesexmagic	2.212299343	100	A	99.7382199	98.95833333	99.86910995	99.47916667	107	4|4	Pop												
0800_lovesexmagicjason	2.53928236	100	A	99.75609756	99.02912621	99.87789988	99.02912621	126	4|4	Pop												
0801_lovesong	2.366749665	100	A	97.85575049	98.4375	99.01283317	99.20948617	123	4|4	Pop												
0802_lovestoned	2.921002647	100	A	99.60707269	100	98.828125	0	121	4|4	Pop												
0803_lovestory	2.593517843	100	A	96.46799117	96.46017699	98.23399559	98.23788546	119	4|4	Pop												
0804_lovethewayyouliecas	1.849428289	100	A	97.41784038	97.19626168	0	0	128	4|4	Dance/Electronic												
0805_lovetheysay	1.530575615	100	A	98.15384615	98.7654321	0	0	93	4|4	Pop												
0806_mad	3.208368061	100	A	95.86466165	96.96969697	96.95238095	96.94656489	65	4|4	Pop												
0807_makemebetter	2.713746607	100	A	93.29608939	0	99.44211994	0	86	4|4	Hip-Hop												
0808_makethemoney	2.387065873	100	A	96.02446483	0	96.16564417	96.3190184	89	4|4	Pop												
0809_mammamariaoscar	2.285619099	100	A	97.55011136	98.21428571	94.19642857	1.785714286	133	4|4	Dance/Electronic												
0810_memoriesextended	2.439971613	100	A	99.82817869	99.31506849	100	0	127	4|4	Dance/Electronic												
0811_miami2ibiza	1.564004522	100	A	99.80988593	99.24242424	0	0	127	4|4	Dance/Electronic												
0812_miserybimbo	2.027371077	99.44751381	B	92.26441632	92.69662921	0	0	126	4|4	Dance/Electronic												
0813_missindependent	2.0621982	100	A	96.90402477	0	97.35614308	97.51552795	172	4|4	R&B												
0814_mistake	2.223524874	100	A	97.12230216	97.14285714	97.64918626	0	160	4|4	Pop												
0815_mondaymondaymonday	2.13086477	100	A	96.89922481	96.90721649	85.97640891	97.90575916	122	4|4	Pop												
0816_moonlightshadow	1.687322613	99.3006993	B	98.42105263	98.6013986	90.1754386	91.54929577	145	4|4	Pop												
0817_morethanthis	1.973313451	100	A	86.61971831	87.32394366	96.47266314	95.07042254	76	4|4	Pop												
0818_mrsaxobeatext	2.429205284	100	A	99.70414201	98.82352941	99.40828402	100	128	4|4	Pop												
0819_myblood	2.448051059	100	A	98.79518072	98.79518072	94.50381679	80.48780488	87	4|4	Pop												
0820_mychickbad	2.191142799	100	A	72.66666667	73.33333333	25.66666667	0	85	4|4	Hip-Hop												
0821_myfeelingsforyou	2.027771557	99.39759036	B	98.92307692	0	99.38461538	0	128	4|4	Pop												
0822_myheartwillgoonjack	1.96775582	100	A	76.35983264	76.66666667	95.77613516	69.19831224	132	4|4	Dance/Electronic												
0823_mylifewouldsuckwithoutyou	2.616127655	100	A	98.17813765	98.38709677	97.9757085	0	145	4|4	Pop												
0824_mylifewouldsuckwithoutyous	2.236767094	100	A	99.78165939	99.13043478	93.01310044	5.172413793	130	4|4	Pop												
0825_myloveislikeastar	3.241515995	100	A	95.21912351	95.23809524	96.36363636	95.96774194	67	4|4	Pop												
0826_myohmy	2.493480942	100	A	98.62258953	0	96.4137931	95.6043956	89	4|4	Pop												
0827_needyounow	2.491345109	100	A	96.57701711	97.05882353	0	0	108	4|4	Country												
0828_neoncathedral	2.756875202	100	A	96.10027855	97.77777778	88.96746818	39.88764045	82	4|4	Hip-Hop												
0829_nevertoolate	1.443471944	100	A	99.19191919	0	97.23320158	98.41269841	150	4|4	Alternative												
0830_nightwatch	2.16201467	98.71794872	B	98.03278689	98.68421053	98.15745394	98	125	4|4	Pop												
0831_noair	3.54722735	100	A	99.70149254	100	92.20389805	0	80	4|4	R&B												
0832_noone	3.342771369	100	A	99.72299169	98.9010989	97.64216366	96.7032967	90	4|4	Pop												
0833_northshore	1.439413047	100	A	97.18309859	0	97.17647059	97.16981132	214	4|4	Pop												
0834_nosurprise	1.578293293	100	A	93.38624339	93.68421053	96.18008186	96.19565217	96	4|4	Alternative												
0835_notetogod	1.667796827	99.07407407	B	91.23931624	70.08547009	68.08510638	69.49152542	120	4|4	Pop												
0836_notmyselftonight	1.835240678	100	A	94.91916859	46.78899083	76.60550459	77.77777778	128	4|4	Pop												
0837_nottonight	2.95033866	100	A	98.15668203	98.14814815	98.15242494	97.22222222	87	4|4	Pop												
0838_nowimallmessedup	2.029178349	100	A	99.01153213	98.02631579	96.78456592	0	77	4|4	Pop												
0839_nowyouseeit	2.763408043	100	A	96.11650485	96.11650485	92.7184466	98.03921569	125	4|4	Hip-Hop												
0840_obsessed	3.00785258	100	A	99.0990991	100	99.54682779	99.39759036	86	4|4	Pop												
0841_obsessedcahill	2.486472902	100	A	99.86225895	99.45054945	100	0	128	4|4	Dance/Electronic												
0842_obsessionstatic	2.224717557	100	A	100	100	100	100	131	4|4	Pop												
0843_omgalmighty	2.362405554	100	A	100	100	100	100	130	4|4	Dance/Electronic												
0844_ondirecting	1.725061874	100	A	97.14285714	0	96.89119171	0	144	4|4	Pop												
0845_onefoot	1.761037809	100	A	89.71962617	87.21804511	89.96282528	61.19402985	78	4|4	Pop												
0846_onelove	2.7628554	100	A	99.78768577	100	95.91836735	96.72131148	128	4|4	Pop												
0847_onestepatatime	2.982996411	100	A	100	100	98.52724595	98.81656805	102	4|4	Pop												
0848_onething	2.44101146	100	A	97.54299754	97.05882353	97.54901961	98.03921569	127	4|4	Pop												
0849_onlyyou	2.439983303	100	A	97.01897019	96.77419355	93.75848033	93.01075269	99	4|4	Pop												
0850_onlyyoucanlovemethisway	3.402145433	100	A	95.63758389	96	97.76632302	97.94520548	74	4|4	Country												
0851_openurmind	2.284900425	100	A	99.8003992	99.20634921	100	0	140	4|4	Dance/Electronic												
0852_oursong	1.701064103	100	A	95.89041096	95.89041096	96.32867133	97.2027972	89	4|4	Country												
0853_outonthetown	1.982749182	100	A	90.17681729	47.65625	95.9446093	48.41269841	122	4|4	Pop												
0854_overmyheadcablecar	2.212426231	100	A	96.85393258	97.2972973	97.50849377	97.28506787	116	4|4	Pop												
0855_overyou	1.650551761	98.48484848	B	98.64864865	98.4496124	98.84169884	98.46153846	78	4|4	Pop												
0856_paperbackhead	2.292573397	98.66666667	B	97.65100671	97.2972973	94.77124183	94.73684211	120	4|4	Pop												
0857_paralyzer	2.331407794	100	A	96.32768362	96.59090909	99.29378531	98.8700565	106	4|4	Alternative												
0858_peoplearepeople	2.050293783	100	A	98.63013699	99.08256881	98.63013699	98.18181818	128	4|4	Pop												
0859_picturesofyou	2.199307027	100	A	95.29780564	96.20253165	0	0	104	4|4	Pop												
0860_pieceofme	2.821473629	100	A	100	100	100	0	115	4|4	Pop												
0861_pingmebaby	2.616460043	100	A	99.75369458	99.01960784	0	0	125	4|4	Pop												
0862_pleasedontleaveme	2.411997875	100	A	99.8687664	99.47643979	100	0	128	4|4	Dance/Electronic												
0863_pleasedontleavemedigi	2.235830673	100	A	100	100	66.23376623	68.42105263	129	4|4	Dance/Electronic												
0864_pleasedontleavememain	1.779253164	100	A	96.89320388	96.89922481	96.51162791	0	138	4|4	Pop												
0865_pocketfulofsunshine	3.36201859	100	A	97.52321981	98.75	96.91358025	0	110	4|4	Pop												
0866_pokerfacedave	2.441916015	100	A	85.31317495	33.62068966	86.60907127	0	128	4|4	Dance/Electronic												
0867_pokerfacedos	2.55150309	100	A	99.34497817	100	68.26086957	68.42105263	119	4|4	Pop												
0868_puton	1.882702094	100	A	94.6366782	94.48275862	95.86206897	100	137	4|4	Hip-Hop												
0869_raiseyourweapon	1.240456	100	A	55.22682446	37.79527559	0.1972386588	0	140	4|4	Pop												
0870_ratedr	2.292431146	100	A	99.79757085	99.19354839	99.5951417	98.38709677	127	4|4	Pop												
0871_rayoflight	1.946431513	100	A	99.15789474	99.15966387	96.70781893	0	136	4|4	Pop												
0872_readyfortheweekend	2.240036601	100	A	99.8003992	99.20634921	100	0	138	4|4	Pop												
0873_readyornot	3.074920286	100	A	99.33993399	100	99.01153213	99.34210526	93	4|4	Pop												
0874_realize	2.905631376	100	A	97.35234216	97.56097561	92.27642276	95.08196721	124	4|4	Country												
0875_redbelt	2.147058494	100	A	95.98540146	97.05882353	95.62043796	0	130	4|4	Pop												
0876_rehab	2.601945616	100	A	95.32467532	97.91666667	92.83854167	63.54166667	80	4|4	Pop												
0877_releasemenow	2.054351211	100	A	93.76181474	0	97.73584906	98.48484848	128	4|4	Pop												
0878_replay	3.595854308	100	A	97.00374532	95.52238806	99.06367041	99.25373134	91	4|4	Pop												
0879_ridinsoloian	2.013732374	100	A	87.33727811	38.67924528	99.22985782	99.28909953	125	4|4	Dance/Electronic												
0880_righthere	3.600827272	100	A	98.03921569	97.4025974	98.03921569	0	92	4|4	R&B												
0881_rightround	2.402346315	100	A	96.38554217	96.15384615	77.88461538	17.30769231	125	4|4	Dance/Electronic	One											
0882_rightroundbenny	2.082280329	100	A	98.58156028	99.05660377	87.60330579	92.9245283	129	4|4	Dance/Electronic												
0883_rocksatmywindow	1.911576963	100	A	0	0	97.582038	97.24137931	115	4|4	Pop												
0884_rockstar	1.390394207	98.64864865	B	97.47474747	96.62162162	97.64309764	97.2972973	72	4|4	Country												
0885_rockthepartylikecharliesheen	2.236132011	100	A	99.15611814	99.15966387	90.29535865	88.33333333	130	4|4	Dance/Electronic												
0886_rudeboy	2.495861582	100	A	92.99363057	93.67088608	99.36406995	99.36708861	87	4|4	Pop												
0887_russianroulettehigh	2.05672437	100	A	82.95964126	83.03571429	14.79820628	0	130	4|4	Dance/Electronic												
0888_russianroulettejump	1.941945811	98.82352941	B	86.44578313	80.72289157	77.97888386	48.19277108	110	4|4	Dance/Electronic												
0889_samelove	3.047385362	100	A	95.70135747	97.2972973	80.5209513	52.7027027	85	4|4	Hip-Hop												
0890_samemistakes	2.071357459	100	A	97.48427673	97.5	97.32704403	97.48427673	90	4|4	Pop												
0891_savetheworld	1.364776708	100	A	86.61971831	68.22429907	9.154929577	0	128	4|4	Pop												
0892_savetonight	2.390878014	100	A	95.76470588	98.11320755	76.99530516	81.13207547	128	4|4	Pop												
0893_say	2.220470431	100	A	97.41935484	97.43589744	97.41518578	97.41935484	84	4|4	Pop												
0894_sayheyiloveyou	2.035886398	98.79518072	B	0	0	97.57207891	98.17073171	93	4|4	Pop												
0895_scarymonsters	2.477406088	100	A	99.8714653	99.48717949	69.40874036	29.59183673	128	4|4	Dance/Electronic												
0896_sendmeanangel	0.6618655324	100	A	11.16071429	0	0	0	138	4|4	Dance/Electronic												
0897_sentimentaltune	2.438185679	100	A	99.81203008	99.2481203	99.62406015	98.50746269	163	4|4	Pop												
0898_sexyback	3.159273895	100	A	98.47161572	0	98.25327511	0	117	4|4	Pop												
0899_sexycani	3.236513733	100	A	98.95470383	100	0	0	86	4|4	Hip-Hop												
0900_sexychickakon	2.604260348	100	A	99.75429975	100	99.50980392	0	130	4|4	Dance/Electronic												
0901_sexydj	2.363876954	100	A	97.64705882	97.65625	99.90186457	99.21875	124	4|4	Dance/Electronic												
0902_shakeitradiomix	2.616516221	100	A	99.30394432	100	99.07407407	0	150	4|4	Pop												
0903_shakethatbubblenow	1.807143346	100	A	0	0	95.23809524	96.15384615	105	4|4	Pop												
0904_shewolf	2.525741326	100	A	99.18256131	0	98.91304348	0	122	4|4	Pop												
0905_shocktoyoursystem	1.991342986	100	A	98.58757062	98.87640449	98.56527977	97.72727273	103	4|4	Pop												
0906_shutupanddrive	2.086449044	100	A	99.12663755	99.13043478	0	0	133	4|4	Pop												
0907_skyscraper	1.59513361	100	A	71.73333333	72.04301075	24.26666667	25.80645161	104	4|4	Pop												
0908_sober	2.207868197	100	A	97.83197832	97.84946237	0.4070556309	0	91	4|4	Pop												
0909_sofineed	2.221004439	99.47916667	B	100	100	0	0	128	4|4	Dance/Electronic												
0910_solo	2.761332395	100	A	99.76359338	100	91.94312796	0	130	4|4	Pop												
0911_someday	1.586958988	100	A	98.11715481	97.5	97.91666667	98.33333333	83	4|4	Pop												
0912_somenights	1.836455458	100	A	90.33613445	47.05882353	95.32608696	42.60869565	108	4|4	Pop												
0913_somuchlove	2.065072563	100	A	94.81268012	50	99.71181556	98.85057471	128	4|4	Dance/Electronic												
0914_soobviousnow	1.838641557	100	A	97.93233083	98.4962406	93.86281588	0	152	4|4	Pop												
0915_sosletthemusicplay	2.944261782	100	A	99.74937343	99	98.87076537	98.5	115	4|4	Pop												
0916_sowhat	1.686498275	100	A	99.7716895	99.09090909	0	0	126	4|4	Pop												
0917_spacemanties	2.444842	100	A	93.55638166	69.30693069	99.75247525	99.00990099	138	4|4	Pop												
0918_starstrukk	2.244492157	100	A	99.74293059	98.97959184	100	0	140	4|4	Pop												
0919_stereolove	2.652441229	100	A	99.79716024	100	63.41463415	63.93442623	126	4|4	Pop												
0920_stopandstare	2.098933038	100	A	99.07407407	98.7654321	93.50850077	92.59259259	92	4|4	Pop												
0921_stronger	1.686746449	100	A	99.76076555	100	99.64114833	99.0430622	104	4|4	Hip-Hop												
0922_suffocate	3.652859484	100	A	96.72897196	98.11320755	95.29411765	95.28301887	123	4|4	R&B												
0923_sunandmoon	2.205233573	100	A	88.0952381	57.5	55.38847118	62	128	4|4	Pop												
0924_sunisup	2.49110949	100	A	92.51207729	93.26923077	76.32850242	76.92307692	128	4|4	Dance/Electronic												
0925_sweetdisposition	2.649679773	100	A	100	100	100	100	129	4|4	Pop												
0926_sweetthing	2.090288439	98.95833333	B	97.64397906	97.91666667	0	0	103	4|4	Pop												
0927_swing	2.726860933	100	A	98.4962406	98.50746269	98.49906191	98.4962406	75	4|4	Hip-Hop												
0928_takeabow	2.345813929	100	A	99.88700565	99.54954955	92.0993228	99.0990991	140	4|4	Dance/Electronic												
0929_takeovercontrolext	2.366789408	100	A	76.70025189	60.30150754	0	0	130	4|4	Dance/Electronic												
0930_takeyourtime	2.41781232	100	A	98.7654321	98.36065574	99.58847737	98.36065574	130	4|4	Dance/Electronic												
0931_takeyouthere	2.548296776	100	A	99.09706546	99.0990991	96.13196815	18.63636364	115	4|4	Pop												
0932_tattoo	2.800145687	100	A	98.10725552	98.73417722	0	0	84	4|4	Pop												
0933_teardropsonmyguitar	2.697554352	100	A	96.89655172	97.26027397	0	0	100	4|4	Pop												
0934_teenagedreamkaskade	2.175218725	100	A	99.84025559	99.36305732	100	0	127	4|4	Dance/Electronic												
0935_teenagedreamtotal	2.770776695	100	A	99.36575053	99.15254237	99.15611814	98.30508475	130	4|4	Pop												
0936_tequieroacoustic	1.569061498	98.52941176	B	95.12195122	0	5.617977528	4.47761194	84	4|4	Pop												
0937_thatsnotmyname	1.775403658	100	A	96.28099174	96.69421488	94.71544715	95.16129032	145	4|4	Pop												
0938_thebusiness	1.588743395	100	A	95.8	0	49.6	0	67	4|4	Hip-Hop												
0939_thecure	1.867874974	100	A	96.35193133	96.58119658	94.51476793	0	144	4|4	Pop												
0940_thehousethatbuiltme	1.319992463	100	A	96.9004894	97.38562092	63.69426752	67.08860759	81	4|4	Country												
0941_theocean	2.033046146	100	A	95	0	95.01557632	95.0617284	212	4|4	Pop												
0942_thesunalwaysshines	1.943162607	100	A	98.72727273	0	98.54545455	0	145	4|4	Dance/Electronic												
0943_thetheayer	1.548462038	100	A	97.70318021	97.88732394	0	0	129	4|4	Hip-Hop												
0944_thetimeofmylifetwist	2.240368856	100	A	96.99570815	97.4137931	90.79089924	67.0995671	127	4|4	Dance/Electronic												
0945_thewayiareradio	3.159738751	100	A	98.63013699	98.9010989	98.36065574	0	115	4|4	Pop												
0946_thinkingofyou	1.37357476	100	A	97.31663685	96.42857143	29.47368421	0	73	4|4	Pop												
0947_thiskiss	2.046975655	100	A	97.66454352	0	95.37815126	0	128	4|4	Pop												
0948_thislove	2.989466988	100	A	97.13375796	97.46835443	99.83606557	99.35064935	95	4|4	Pop												
0949_throwitinthebag	3.010928452	100	A	99.68944099	100	99.37984496	0	86	4|4	Hip-Hop												
0950_throwyourhandsup	1.714834844	100	A	92.23744292	0	4.566210046	5.454545455	128	4|4	Pop												
0951_thunder	1.541276526	100	A	96.77996422	96.42857143	93.7716263	94.44444444	75	4|4	Pop												
0952_tiktok	2.665051373	100	A	97.93281654	98.96907216	0	0	120	4|4	Pop												
0953_tilltheworldends2	2.245883011	100	A	92.10526316	73.38709677	99.5951417	98.38709677	128	4|4	Pop												
0954_timeaftertimevan	1.390111538	100	A	84.85523385	97.32142857	0	0	137	4|4	Dance/Electronic												
0955_tinylittlebows	2.372644759	100	A	97.46192893	97.95918367	98.96774194	98.45360825	120	4|4	Pop												
0956_tonightimgettingoveryou	1.652002772	100	A	67.93721973	68.46846847	96.27118644	67.56756757	126	4|4	Pop												
0957_totaleclipseoftheheart	1.904924354	100	A	98.80952381	99.20634921	83.3976834	93.84615385	136	4|4	Dance/Electronic												
0958_turnmeup	2.379852801	100	A	98.89380531	99.11504425	99.3281075	98.66071429	124	4|4	Pop												
0959_turnthisclubaround	2.62524903	100	A	99.82332155	99.29577465	100	0	128	4|4	Pop												
0960_umbrella	2.536803938	100	A	96.63865546	96.66666667	0	0	87	4|4	Hip-Hop												
0961_unfaithulfemme	2.500228609	100	A	99.12663755	99.13043478	72.48908297	73.68421053	132	4|4	Dance/Electronic												
0962_usagainsttheworldjason	2.22256761	100	A	99.86206897	99.45054945	100	0	140	4|4	Dance/Electronic												
0963_waitingforagirllikeyou	1.672823467	100	A	97.96839729	98.1981982	97.74774775	98.18181818	136	4|4	Dance/Electronic												
0964_wakingupinvegas	1.243205859	100	A	98.56801909	0	0	0	131	4|4	Pop												
0965_wakingupinvegascalvin	1.811577248	100	A	0.1721170396	1.379310345	0	0	131	4|4	Dance/Electronic												
0966_wakingupinvegascalvinh	1.881987924	100	A	100	100	68.08510638	74.13793103	131	4|4	Dance/Electronic												
0967_walkingonadream	2.321788584	100	A	99.64871194	99.53271028	92.91154071	17.99065421	127	4|4	Dance/Electronic												
0968_walltowall	3.238791303	100	A	99.10979228	100	99.55022489	98.80952381	94	4|4	Hip-Hop												
0969_webelongtogether	3.508134201	98.24561404	B	97.77777778	98.21428571	99.54648526	99.09090909	70	4|4	Pop												
0970_whataboutnow	2.115573505	100	A	97.57575758	97.59036145	0	0	81	4|4	Pop												
0971_whatayawantfromme	1.817231029	100	A	97.94117647	98.82352941	97.79411765	98.23529412	93	4|4	Pop												
0972_whatchasay	1.698541079	100	A	99.2248062	0	97.86821705	0	72	4|4	Hip-Hop												
0973_whateverittakes	1.659984037	100	A	97.31958763	95.90163934	97.59036145	98.38709677	75	4|4	Pop												
0974_whateveryoulike	2.647674763	100	A	99.25373134	100	97.02048417	99.25373134	75	4|4	Hip-Hop												
0975_whathappensinvegas	1.876352835	100	A	63.90374332	63.82978723	34.75935829	35.10638298	128	4|4	Dance/Electronic												
0976_whatsmynamerod	2.065066742	100	A	94.73684211	98.16513761	95.95842956	67.12962963	126	4|4	Dance/Electronic												
0977_wheelsnow	2.365696896	100	A	97.78225806	98.38709677	96.8	0	140	4|4	Pop												
0978_whenigrowup	2.603807477	99.12280702	B	97.75784753	97.32142857	97.5308642	96.875	118	4|4	Pop												
0979_whenlovetakesover	2.703884866	100	A	99.74358974	98.97959184	99.48717949	100	130	4|4	Pop												
0980_whenyouleave	1.792764065	100	A	91.37466307	82.25806452	94.08602151	95.69892473	140	4|4	Dance/Electronic												
0981_whenyouregone	1.660167112	100	A	96.46182495	96.26865672	98.89705882	98.52941176	71	4|4	Pop												
0982_whoknewdos	2.62013777	100	A	97.87685775	98.30508475	97.87234043	0	140	4|4	Pop												
0983_whyamitheone	1.467141402	100	A	61.95965418	39.88439306	65.51724138	0	74	4|4	Pop												
0984_whysunoftheempire	2.509654142	100	A	98.7394958	99.15966387	98.7394958	0	128	4|4	Dance/Electronic												
0985_wiggleitext	1.77617299	100	A	97.57174393	98.2300885	97.35682819	0	130	4|4	Dance/Electronic												
0986_winner	2.949024681	100	A	96.06741573	96.62921348	96.06188467	79.7752809	90	4|4	Hip-Hop												
0987_withyou	3.423494237	100	A	99.43502825	98.87640449	99.71631206	0	86	4|4	Pop												
0988_withyoukovas	1.921151678	100	A	100	100	99.9238965	99.69512195	129	4|4	Dance/Electronic												
0989_womanizer	2.728455085	100	A	90.41916168	72.22222222	92.82868526	4.761904762	139	4|4	Pop												
0990_wonderfullifehigh	1.956631572	100	A	89.50892857	97.32142857	98.21428571	0	128	4|4	Dance/Electronic												
0991_worryaboutyounow	2.507333302	100	A	99.62264151	0	99.43396226	99.24242424	85	4|4	Pop												
0992_wrongthinwhiteduke	2.273942935	100	A	97.2179289	97.5308642	95.15151515	0	134	4|4	Dance/Electronic												
0993_youandidanny	2.164525167	100	A	99.80079681	99.20634921	84.46215139	84.12698413	128	4|4	Dance/Electronic												
0994_youbelongwithme	2.251016993	100	A	97.28601253	97.5	95.04741834	98.31223629	130	4|4	Pop												
0995_youfoundme	1.601945509	100	A	96.07508532	0	94.63087248	0	76	4|4	Pop												
0996_youmaythink	1.339100435	100	A	68.21561338	68.88888889	52.41635688	58.20895522	140	4|4	Dance/Electronic												
0997_youreappealing	2.576369735	100	A	98.48156182	99.13043478	98.26839827	0	130	4|4	Dance/Electronic												
0998_youregonnamissthis	1.356203627	100	A	95.33213645	95.68345324	94.32624113	94.36619718	77	4|4	Country												
0999_yourheartisamuscle	2.48873246	98.7804878	B	94.42724458	95.0617284	98.60248447	98.75776398	86	4|4	Pop												
1000_yourloveismydrug	2.929133382	100	A	98.06629834	98.88888889	95.98893499	96.11111111	120	4|4	Pop												
1001_yourloveismydrugdave	2.347461008	100	A	98.92473118	99.13793103	98.71244635	0	128	4|4	Dance/Electronic												
1002_yourloveismydruglacas	2.18574825	100	A	99.36842105	100	99.15966387	0	130	4|4	Dance/Electronic												
